TIME_PERIOD,Value,Strategy ID,Fund name
2020-07-31,224.2213772119223,Maximal historical return,Maximal historical return
2020-08-31,224.29925000983036,Maximal historical return,Maximal historical return
2020-09-30,220.31834779114098,Maximal historical return,Maximal historical return
2020-10-31,221.7847172548093,Maximal historical return,Maximal historical return
2020-11-30,181.95858380172425,Maximal historical return,Maximal historical return
2020-12-31,185.87231549139622,Maximal historical return,Maximal historical return
2021-01-31,187.67588135699242,Maximal historical return,Maximal historical return
2021-02-28,193.49220844282192,Maximal historical return,Maximal historical return
2021-03-31,206.68900521918226,Maximal historical return,Maximal historical return
2021-04-30,210.7623342784626,Maximal historical return,Maximal historical return
2021-05-31,209.46007625441462,Maximal historical return,Maximal historical return
2021-06-30,220.77876589500505,Maximal historical return,Maximal historical return
2021-07-31,224.1398641229354,Maximal historical return,Maximal historical return
2021-08-31,231.68140173918098,Maximal historical return,Maximal historical return
2021-09-30,226.34366759109557,Maximal historical return,Maximal historical return
2021-10-31,240.1181630936518,Maximal historical return,Maximal historical return
2021-11-30,242.54013994893185,Maximal historical return,Maximal historical return
2021-12-31,251.87511789877897,Maximal historical return,Maximal historical return
2022-01-31,240.74362584972067,Maximal historical return,Maximal historical return
2022-02-28,234.31354699059042,Maximal historical return,Maximal historical return
2022-03-31,244.05280950960235,Maximal historical return,Maximal historical return
2022-04-30,233.03158081280617,Maximal historical return,Maximal historical return
2022-05-31,228.6474039177996,Maximal historical return,Maximal historical return
2022-06-30,216.33147943522425,Maximal historical return,Maximal historical return
2022-07-31,241.53352054961246,Maximal historical return,Maximal historical return
2022-08-31,237.44293202388326,Maximal historical return,Maximal historical return
2022-09-30,221.38173472034322,Maximal historical return,Maximal historical return
2022-10-31,235.30295556827122,Maximal historical return,Maximal historical return
2022-11-30,236.05743821956017,Maximal historical return,Maximal historical return
2022-12-31,215.77458439139704,Maximal historical return,Maximal historical return
2023-01-31,227.17380742596845,Maximal historical return,Maximal historical return
2023-02-28,226.5683089134437,Maximal historical return,Maximal historical return
2023-03-31,227.5756891486022,Maximal historical return,Maximal historical return
2023-04-30,227.61249826463578,Maximal historical return,Maximal historical return
2023-05-31,221.76984769953071,Maximal historical return,Maximal historical return
2023-06-30,233.0039863962738,Maximal historical return,Maximal historical return
2023-07-31,238.1282260504904,Maximal historical return,Maximal historical return
2023-08-31,236.95894939138265,Maximal historical return,Maximal historical return
2023-09-30,231.42568298427398,Maximal historical return,Maximal historical return
2023-10-31,224.73821846543774,Maximal historical return,Maximal historical return
2023-11-30,238.68277333344247,Maximal historical return,Maximal historical return
2023-12-31,248.534309509143,Maximal historical return,Maximal historical return
2024-01-31,256.50454288408594,Maximal historical return,Maximal historical return
2024-02-29,270.87780903456076,Maximal historical return,Maximal historical return
2024-03-31,280.0849063553656,Maximal historical return,Maximal historical return
2024-04-30,270.7150587611583,Maximal historical return,Maximal historical return
2024-05-31,280.1495564978766,Maximal historical return,Maximal historical return
2024-06-30,293.153548894394,Maximal historical return,Maximal historical return
2024-07-31,294.65160837646084,Maximal historical return,Maximal historical return
2024-08-31,293.8052137536736,Maximal historical return,Maximal historical return
2024-09-30,297.10945482671633,Maximal historical return,Maximal historical return
2024-10-31,303.77394155802546,Maximal historical return,Maximal historical return
2024-11-30,334.4693044862797,Maximal historical return,Maximal historical return
2024-12-31,330.48969038706264,Maximal historical return,Maximal historical return
2007-08-31,100.0,Risk Parity,Risk Parity
2007-09-30,100.56922694252725,Risk Parity,Risk Parity
2007-10-31,102.90536145086121,Risk Parity,Risk Parity
2007-11-30,100.82932818262515,Risk Parity,Risk Parity
2007-12-31,102.59444002726113,Risk Parity,Risk Parity
2008-01-31,99.38460475065847,Risk Parity,Risk Parity
2008-02-29,101.2629121684072,Risk Parity,Risk Parity
2008-03-31,101.49763774395565,Risk Parity,Risk Parity
2008-04-30,102.03135953392193,Risk Parity,Risk Parity
2008-05-31,105.28471072554301,Risk Parity,Risk Parity
2008-06-30,108.30815580777085,Risk Parity,Risk Parity
2008-07-31,107.50344839634079,Risk Parity,Risk Parity
2008-08-31,107.70696690684024,Risk Parity,Risk Parity
2008-09-30,106.53944225294231,Risk Parity,Risk Parity
2008-10-31,105.54295630453925,Risk Parity,Risk Parity
2008-11-30,103.89924655062946,Risk Parity,Risk Parity
2008-12-31,102.88921315928735,Risk Parity,Risk Parity
2009-01-31,103.88259978758825,Risk Parity,Risk Parity
2009-02-28,103.7513301556193,Risk Parity,Risk Parity
2009-03-31,100.61928558660058,Risk Parity,Risk Parity
2009-04-30,98.05869241459332,Risk Parity,Risk Parity
2009-05-31,97.00220400476563,Risk Parity,Risk Parity
2009-06-30,98.74859804289135,Risk Parity,Risk Parity
2009-07-31,100.04538461519064,Risk Parity,Risk Parity
2009-08-31,99.99230266609834,Risk Parity,Risk Parity
2009-09-30,100.8990940909487,Risk Parity,Risk Parity
2009-10-31,100.10320434389428,Risk Parity,Risk Parity
2009-11-30,99.56338480418749,Risk Parity,Risk Parity
2009-12-31,102.50809507473481,Risk Parity,Risk Parity
2010-01-31,103.34041655219274,Risk Parity,Risk Parity
2010-02-28,104.72065693564663,Risk Parity,Risk Parity
2010-03-31,107.66095019418196,Risk Parity,Risk Parity
2010-04-30,110.68908829122391,Risk Parity,Risk Parity
2010-05-31,110.0764227061982,Risk Parity,Risk Parity
2010-06-30,108.37962346352595,Risk Parity,Risk Parity
2010-07-31,108.63481243901933,Risk Parity,Risk Parity
2010-08-31,107.84294887773365,Risk Parity,Risk Parity
2010-09-30,110.27575131137392,Risk Parity,Risk Parity
2010-10-31,111.49570923507677,Risk Parity,Risk Parity
2010-11-30,114.94496936926866,Risk Parity,Risk Parity
2010-12-31,117.70406852199966,Risk Parity,Risk Parity
2011-01-31,116.75799825174529,Risk Parity,Risk Parity
2011-02-28,117.75489233465632,Risk Parity,Risk Parity
2011-03-31,118.77431552125522,Risk Parity,Risk Parity
2011-04-30,118.72244495775773,Risk Parity,Risk Parity
2011-05-31,118.89654230700206,Risk Parity,Risk Parity
2011-06-30,118.02550653270946,Risk Parity,Risk Parity
2011-07-31,117.4958006898964,Risk Parity,Risk Parity
2011-08-31,114.25467440204828,Risk Parity,Risk Parity
2011-09-30,111.42532903892742,Risk Parity,Risk Parity
2011-10-31,113.38030508182295,Risk Parity,Risk Parity
2011-11-30,114.36520808375452,Risk Parity,Risk Parity
2011-12-31,115.70421087906885,Risk Parity,Risk Parity
2012-01-31,115.99730727187944,Risk Parity,Risk Parity
2012-02-29,116.60175053978143,Risk Parity,Risk Parity
2012-03-31,118.2477355142211,Risk Parity,Risk Parity
2012-04-30,120.37011324197611,Risk Parity,Risk Parity
2012-05-31,122.05765909834716,Risk Parity,Risk Parity
2012-06-30,121.46149773380797,Risk Parity,Risk Parity
2012-07-31,122.81316760386824,Risk Parity,Risk Parity
2012-08-31,122.33203717634315,Risk Parity,Risk Parity
2012-09-30,122.84737830754874,Risk Parity,Risk Parity
2012-10-31,122.45035324469578,Risk Parity,Risk Parity
2012-11-30,122.74697669826946,Risk Parity,Risk Parity
2012-12-31,123.40654338170788,Risk Parity,Risk Parity
2013-01-31,124.4697466881193,Risk Parity,Risk Parity
2013-02-28,126.8933543955408,Risk Parity,Risk Parity
2013-03-31,129.04557637789813,Risk Parity,Risk Parity
2013-04-30,128.49456827874158,Risk Parity,Risk Parity
2013-05-31,130.25500470602006,Risk Parity,Risk Parity
2013-06-30,130.71607340623848,Risk Parity,Risk Parity
2013-07-31,133.3573128016801,Risk Parity,Risk Parity
2013-08-31,133.39769377497825,Risk Parity,Risk Parity
2013-09-30,136.33001871499266,Risk Parity,Risk Parity
2013-10-31,137.27054233122482,Risk Parity,Risk Parity
2013-11-30,139.39815593012128,Risk Parity,Risk Parity
2013-12-31,140.16140420840497,Risk Parity,Risk Parity
2014-01-31,141.81796207001096,Risk Parity,Risk Parity
2014-02-28,143.78124237877512,Risk Parity,Risk Parity
2014-03-31,143.16642262025005,Risk Parity,Risk Parity
2014-04-30,139.9715680680088,Risk Parity,Risk Parity
2014-05-31,140.47513855581386,Risk Parity,Risk Parity
2014-06-30,142.1146006313318,Risk Parity,Risk Parity
2014-07-31,140.0733999919394,Risk Parity,Risk Parity
2014-08-31,141.57231609308766,Risk Parity,Risk Parity
2014-09-30,141.0247151726096,Risk Parity,Risk Parity
2014-10-31,142.08142486069258,Risk Parity,Risk Parity
2014-11-30,141.98465483710805,Risk Parity,Risk Parity
2014-12-31,144.45180328673428,Risk Parity,Risk Parity
2015-01-31,147.55423061348097,Risk Parity,Risk Parity
2015-02-28,149.31001733263628,Risk Parity,Risk Parity
2015-03-31,152.29086485733706,Risk Parity,Risk Parity
2015-04-30,149.10010122214072,Risk Parity,Risk Parity
2015-05-31,153.22147139570097,Risk Parity,Risk Parity
2015-06-30,153.7956055948854,Risk Parity,Risk Parity
2015-07-31,157.84031796086205,Risk Parity,Risk Parity
2015-08-31,155.8845103292348,Risk Parity,Risk Parity
2015-09-30,156.2975101991675,Risk Parity,Risk Parity
2015-10-31,156.98896992264665,Risk Parity,Risk Parity
2015-11-30,160.63515460067364,Risk Parity,Risk Parity
2015-12-31,161.16704107090237,Risk Parity,Risk Parity
2016-01-31,157.7495750692022,Risk Parity,Risk Parity
2016-02-29,157.01282279895705,Risk Parity,Risk Parity
2016-03-31,157.7138907783954,Risk Parity,Risk Parity
2016-04-30,156.17244853945016,Risk Parity,Risk Parity
2016-05-31,158.70706769294648,Risk Parity,Risk Parity
2016-06-30,159.45135094903995,Risk Parity,Risk Parity
2016-07-31,161.33839479008142,Risk Parity,Risk Parity
2016-08-31,161.53143748951126,Risk Parity,Risk Parity
2016-09-30,163.62636160996874,Risk Parity,Risk Parity
2016-10-31,162.06223066795212,Risk Parity,Risk Parity
2016-11-30,164.50524471219663,Risk Parity,Risk Parity
2016-12-31,165.6160434240217,Risk Parity,Risk Parity
2017-01-31,166.87168896382775,Risk Parity,Risk Parity
2017-02-28,167.06624003998994,Risk Parity,Risk Parity
2017-03-31,166.9370554373059,Risk Parity,Risk Parity
2017-04-30,168.1407166558979,Risk Parity,Risk Parity
2017-05-31,167.50634120486868,Risk Parity,Risk Parity
2017-06-30,168.95172140437413,Risk Parity,Risk Parity
2017-07-31,169.70553120198085,Risk Parity,Risk Parity
2017-08-31,169.90397819140333,Risk Parity,Risk Parity
2017-09-30,172.26192658555516,Risk Parity,Risk Parity
2017-10-31,173.68736780603686,Risk Parity,Risk Parity
2017-11-30,173.34277751086,Risk Parity,Risk Parity
2017-12-31,172.99723511383027,Risk Parity,Risk Parity
2018-01-31,174.76380239642413,Risk Parity,Risk Parity
2018-02-28,175.32873923337817,Risk Parity,Risk Parity
2018-03-31,174.34889951499014,Risk Parity,Risk Parity
2018-04-30,176.07873087983603,Risk Parity,Risk Parity
2018-05-31,180.57180366661996,Risk Parity,Risk Parity
2018-06-30,179.597937154877,Risk Parity,Risk Parity
2018-07-31,178.4610714227758,Risk Parity,Risk Parity
2018-08-31,181.79836198257115,Risk Parity,Risk Parity
2018-09-30,181.25292655454962,Risk Parity,Risk Parity
2018-10-31,175.6124939569802,Risk Parity,Risk Parity
2018-11-30,173.9179427025108,Risk Parity,Risk Parity
2018-12-31,170.9108956199686,Risk Parity,Risk Parity
2019-01-31,171.6846499303631,Risk Parity,Risk Parity
2019-02-28,172.8694436407219,Risk Parity,Risk Parity
2019-03-31,174.0654534156842,Risk Parity,Risk Parity
2019-04-30,173.4289488361045,Risk Parity,Risk Parity
2019-05-31,176.4932081209149,Risk Parity,Risk Parity
2019-06-30,176.0291046649517,Risk Parity,Risk Parity
2019-07-31,176.60189075356348,Risk Parity,Risk Parity
2019-08-31,178.0558851273188,Risk Parity,Risk Parity
2019-09-30,176.6773297088199,Risk Parity,Risk Parity
2019-10-31,176.8495683920693,Risk Parity,Risk Parity
2019-11-30,179.467474042899,Risk Parity,Risk Parity
2019-12-31,181.8616622492715,Risk Parity,Risk Parity
2020-01-31,183.4413485843848,Risk Parity,Risk Parity
2020-02-29,179.47217568241982,Risk Parity,Risk Parity
2020-03-31,172.45802375848754,Risk Parity,Risk Parity
2020-04-30,180.0167582625128,Risk Parity,Risk Parity
2020-05-31,183.20235140240385,Risk Parity,Risk Parity
2020-06-30,184.55654190886096,Risk Parity,Risk Parity
2020-07-31,189.25651702942181,Risk Parity,Risk Parity
2020-08-31,192.7813884871244,Risk Parity,Risk Parity
2020-09-30,195.00338429691072,Risk Parity,Risk Parity
2020-10-31,195.6717535549585,Risk Parity,Risk Parity
2020-11-30,193.4803327362037,Risk Parity,Risk Parity
2020-12-31,198.5497589452037,Risk Parity,Risk Parity
2021-01-31,205.04573371096845,Risk Parity,Risk Parity
2021-02-28,206.06635988444958,Risk Parity,Risk Parity
2021-03-31,205.9704409957125,Risk Parity,Risk Parity
2021-04-30,207.14098044841214,Risk Parity,Risk Parity
2021-05-31,208.28147822829985,Risk Parity,Risk Parity
2021-06-30,209.05736455256203,Risk Parity,Risk Parity
2021-07-31,208.00484344209534,Risk Parity,Risk Parity
2021-08-31,210.47343942315405,Risk Parity,Risk Parity
2021-09-30,210.20389182653255,Risk Parity,Risk Parity
2021-10-31,211.3781986024115,Risk Parity,Risk Parity
2021-11-30,209.57721121454796,Risk Parity,Risk Parity
2021-12-31,210.64885972006198,Risk Parity,Risk Parity
2022-01-31,203.8796617676612,Risk Parity,Risk Parity
2022-02-28,203.83586057798905,Risk Parity,Risk Parity
2022-03-31,207.2791895464401,Risk Parity,Risk Parity
2022-04-30,207.3463579062184,Risk Parity,Risk Parity
2022-05-31,206.6418646630751,Risk Parity,Risk Parity
2022-06-30,204.36728272322645,Risk Parity,Risk Parity
2022-07-31,206.71123289852977,Risk Parity,Risk Parity
2022-08-31,208.9726397461217,Risk Parity,Risk Parity
2022-09-30,205.9895086538861,Risk Parity,Risk Parity
2022-10-31,209.98729713405064,Risk Parity,Risk Parity
2022-11-30,207.04009818064455,Risk Parity,Risk Parity
2022-12-31,208.1251340893868,Risk Parity,Risk Parity
2023-01-31,205.17294498384297,Risk Parity,Risk Parity
2023-02-28,206.39947359041344,Risk Parity,Risk Parity
2023-03-31,200.67752726056145,Risk Parity,Risk Parity
2023-04-30,200.19940171770833,Risk Parity,Risk Parity
2023-05-31,201.0970702185184,Risk Parity,Risk Parity
2023-06-30,202.04933034142954,Risk Parity,Risk Parity
2023-07-31,202.97271057423814,Risk Parity,Risk Parity
2023-08-31,202.7720692177335,Risk Parity,Risk Parity
2023-09-30,200.79576159109882,Risk Parity,Risk Parity
2023-10-31,197.75731910095575,Risk Parity,Risk Parity
2023-11-30,202.55250894251088,Risk Parity,Risk Parity
2023-12-31,206.51729944476241,Risk Parity,Risk Parity
2024-01-31,208.48789022888224,Risk Parity,Risk Parity
2024-02-29,211.4807651505456,Risk Parity,Risk Parity
2024-03-31,212.95262954286048,Risk Parity,Risk Parity
2024-04-30,211.69547159873463,Risk Parity,Risk Parity
2024-05-31,215.99750909082343,Risk Parity,Risk Parity
2024-06-30,215.3651120933708,Risk Parity,Risk Parity
2024-07-31,219.72184433907063,Risk Parity,Risk Parity
2024-08-31,219.6667275360476,Risk Parity,Risk Parity
2024-09-30,219.46122685769168,Risk Parity,Risk Parity
2024-10-31,221.12245066595594,Risk Parity,Risk Parity
2024-11-30,227.2218867056321,Risk Parity,Risk Parity
2024-12-31,226.66032437877126,Risk Parity,Risk Parity
2007-08-31,100.0,Sharpe-portfolio,Sharpe-portfolio
2007-09-30,103.05805481669243,Sharpe-portfolio,Sharpe-portfolio
2007-10-31,106.9453075335273,Sharpe-portfolio,Sharpe-portfolio
2007-11-30,106.98722650859851,Sharpe-portfolio,Sharpe-portfolio
2007-12-31,109.12419529321383,Sharpe-portfolio,Sharpe-portfolio
2008-01-31,109.03667627124676,Sharpe-portfolio,Sharpe-portfolio
2008-02-29,111.34263693896624,Sharpe-portfolio,Sharpe-portfolio
2008-03-31,112.01862651606267,Sharpe-portfolio,Sharpe-portfolio
2008-04-30,112.62622905525798,Sharpe-portfolio,Sharpe-portfolio
2008-05-31,118.04294989083408,Sharpe-portfolio,Sharpe-portfolio
2008-06-30,129.538033364776,Sharpe-portfolio,Sharpe-portfolio
2008-07-31,127.07843945094537,Sharpe-portfolio,Sharpe-portfolio
2008-08-31,121.09933619424328,Sharpe-portfolio,Sharpe-portfolio
2008-09-30,125.36711986997179,Sharpe-portfolio,Sharpe-portfolio
2008-10-31,139.93819253778264,Sharpe-portfolio,Sharpe-portfolio
2008-11-30,143.14695536826486,Sharpe-portfolio,Sharpe-portfolio
2008-12-31,142.45522922406485,Sharpe-portfolio,Sharpe-portfolio
2009-01-31,147.76137514657026,Sharpe-portfolio,Sharpe-portfolio
2009-02-28,154.7055976247744,Sharpe-portfolio,Sharpe-portfolio
2009-03-31,139.73181870798314,Sharpe-portfolio,Sharpe-portfolio
2009-04-30,103.32222751066013,Sharpe-portfolio,Sharpe-portfolio
2009-05-31,95.92100943339452,Sharpe-portfolio,Sharpe-portfolio
2009-06-30,98.32928345674804,Sharpe-portfolio,Sharpe-portfolio
2009-07-31,96.86110698445684,Sharpe-portfolio,Sharpe-portfolio
2009-08-31,88.25843435581076,Sharpe-portfolio,Sharpe-portfolio
2009-09-30,85.9057347042207,Sharpe-portfolio,Sharpe-portfolio
2009-10-31,82.41456655209534,Sharpe-portfolio,Sharpe-portfolio
2009-11-30,83.98989810318113,Sharpe-portfolio,Sharpe-portfolio
2009-12-31,84.22156036501688,Sharpe-portfolio,Sharpe-portfolio
2010-01-31,84.73781542300831,Sharpe-portfolio,Sharpe-portfolio
2010-02-28,84.96186316948543,Sharpe-portfolio,Sharpe-portfolio
2010-03-31,89.38780557681372,Sharpe-portfolio,Sharpe-portfolio
2010-04-30,93.38398958889213,Sharpe-portfolio,Sharpe-portfolio
2010-05-31,93.88841911215255,Sharpe-portfolio,Sharpe-portfolio
2010-06-30,92.21513000397402,Sharpe-portfolio,Sharpe-portfolio
2010-07-31,91.7725033575985,Sharpe-portfolio,Sharpe-portfolio
2010-08-31,90.15671674624187,Sharpe-portfolio,Sharpe-portfolio
2010-09-30,93.1893281569316,Sharpe-portfolio,Sharpe-portfolio
2010-10-31,93.4989381948345,Sharpe-portfolio,Sharpe-portfolio
2010-11-30,97.16337796724758,Sharpe-portfolio,Sharpe-portfolio
2010-12-31,99.28197636446386,Sharpe-portfolio,Sharpe-portfolio
2011-01-31,96.65762369145534,Sharpe-portfolio,Sharpe-portfolio
2011-02-28,97.95200121679106,Sharpe-portfolio,Sharpe-portfolio
2011-03-31,99.69336498166595,Sharpe-portfolio,Sharpe-portfolio
2011-04-30,99.51361561749066,Sharpe-portfolio,Sharpe-portfolio
2011-05-31,99.19246667997848,Sharpe-portfolio,Sharpe-portfolio
2011-06-30,99.2233420347742,Sharpe-portfolio,Sharpe-portfolio
2011-07-31,98.15299683352087,Sharpe-portfolio,Sharpe-portfolio
2011-08-31,94.92039610634191,Sharpe-portfolio,Sharpe-portfolio
2011-09-30,92.25023255445225,Sharpe-portfolio,Sharpe-portfolio
2011-10-31,93.38004182452322,Sharpe-portfolio,Sharpe-portfolio
2011-11-30,93.49075470214133,Sharpe-portfolio,Sharpe-portfolio
2011-12-31,94.98302517194357,Sharpe-portfolio,Sharpe-portfolio
2012-01-31,96.71852291918285,Sharpe-portfolio,Sharpe-portfolio
2012-02-29,97.92038077933532,Sharpe-portfolio,Sharpe-portfolio
2012-03-31,100.81513992337779,Sharpe-portfolio,Sharpe-portfolio
2012-04-30,102.61511499646117,Sharpe-portfolio,Sharpe-portfolio
2012-05-31,103.70681045179344,Sharpe-portfolio,Sharpe-portfolio
2012-06-30,102.26930719240276,Sharpe-portfolio,Sharpe-portfolio
2012-07-31,105.02294422215357,Sharpe-portfolio,Sharpe-portfolio
2012-08-31,104.22153796074845,Sharpe-portfolio,Sharpe-portfolio
2012-09-30,104.16265762248932,Sharpe-portfolio,Sharpe-portfolio
2012-10-31,103.24319520208564,Sharpe-portfolio,Sharpe-portfolio
2012-11-30,104.68478343129776,Sharpe-portfolio,Sharpe-portfolio
2012-12-31,104.20493823317084,Sharpe-portfolio,Sharpe-portfolio
2013-01-31,105.59146540150724,Sharpe-portfolio,Sharpe-portfolio
2013-02-28,109.76828652565143,Sharpe-portfolio,Sharpe-portfolio
2013-03-31,113.3668674623701,Sharpe-portfolio,Sharpe-portfolio
2013-04-30,114.03885442076204,Sharpe-portfolio,Sharpe-portfolio
2013-05-31,115.56909778543965,Sharpe-portfolio,Sharpe-portfolio
2013-06-30,114.04307061147058,Sharpe-portfolio,Sharpe-portfolio
2013-07-31,117.86671678395537,Sharpe-portfolio,Sharpe-portfolio
2013-08-31,116.44593979314158,Sharpe-portfolio,Sharpe-portfolio
2013-09-30,118.53885523567236,Sharpe-portfolio,Sharpe-portfolio
2013-10-31,120.79356836263612,Sharpe-portfolio,Sharpe-portfolio
2013-11-30,123.37481665259077,Sharpe-portfolio,Sharpe-portfolio
2013-12-31,124.73070163682834,Sharpe-portfolio,Sharpe-portfolio
2014-01-31,126.10599894838349,Sharpe-portfolio,Sharpe-portfolio
2014-02-28,128.3207553615069,Sharpe-portfolio,Sharpe-portfolio
2014-03-31,128.49429850587566,Sharpe-portfolio,Sharpe-portfolio
2014-04-30,126.65236684230031,Sharpe-portfolio,Sharpe-portfolio
2014-05-31,128.47542547255176,Sharpe-portfolio,Sharpe-portfolio
2014-06-30,129.9227233873319,Sharpe-portfolio,Sharpe-portfolio
2014-07-31,129.65078616290026,Sharpe-portfolio,Sharpe-portfolio
2014-08-31,132.91169962936524,Sharpe-portfolio,Sharpe-portfolio
2014-09-30,134.0579536780695,Sharpe-portfolio,Sharpe-portfolio
2014-10-31,134.29115675151644,Sharpe-portfolio,Sharpe-portfolio
2014-11-30,135.64128461042057,Sharpe-portfolio,Sharpe-portfolio
2014-12-31,137.9372717524086,Sharpe-portfolio,Sharpe-portfolio
2015-01-31,141.67450450059104,Sharpe-portfolio,Sharpe-portfolio
2015-02-28,146.64723332629566,Sharpe-portfolio,Sharpe-portfolio
2015-03-31,149.267288651347,Sharpe-portfolio,Sharpe-portfolio
2015-04-30,147.77275834248033,Sharpe-portfolio,Sharpe-portfolio
2015-05-31,151.50243556484187,Sharpe-portfolio,Sharpe-portfolio
2015-06-30,149.12878191755652,Sharpe-portfolio,Sharpe-portfolio
2015-07-31,151.87016461300882,Sharpe-portfolio,Sharpe-portfolio
2015-08-31,149.51043585055854,Sharpe-portfolio,Sharpe-portfolio
2015-09-30,150.1169105726068,Sharpe-portfolio,Sharpe-portfolio
2015-10-31,151.15262678159226,Sharpe-portfolio,Sharpe-portfolio
2015-11-30,153.64241493903495,Sharpe-portfolio,Sharpe-portfolio
2015-12-31,154.72006777605637,Sharpe-portfolio,Sharpe-portfolio
2016-01-31,151.7859621659147,Sharpe-portfolio,Sharpe-portfolio
2016-02-29,152.40550968305217,Sharpe-portfolio,Sharpe-portfolio
2016-03-31,154.36925839556926,Sharpe-portfolio,Sharpe-portfolio
2016-04-30,153.34804499694647,Sharpe-portfolio,Sharpe-portfolio
2016-05-31,156.4291638351155,Sharpe-portfolio,Sharpe-portfolio
2016-06-30,155.95221229405936,Sharpe-portfolio,Sharpe-portfolio
2016-07-31,158.54742355558182,Sharpe-portfolio,Sharpe-portfolio
2016-08-31,159.4375717433121,Sharpe-portfolio,Sharpe-portfolio
2016-09-30,161.54028977399474,Sharpe-portfolio,Sharpe-portfolio
2016-10-31,160.96866657238678,Sharpe-portfolio,Sharpe-portfolio
2016-11-30,164.26768262920874,Sharpe-portfolio,Sharpe-portfolio
2016-12-31,164.31033885431705,Sharpe-portfolio,Sharpe-portfolio
2017-01-31,166.93078782620117,Sharpe-portfolio,Sharpe-portfolio
2017-02-28,168.5953716848668,Sharpe-portfolio,Sharpe-portfolio
2017-03-31,167.15889493177394,Sharpe-portfolio,Sharpe-portfolio
2017-04-30,167.892618520645,Sharpe-portfolio,Sharpe-portfolio
2017-05-31,167.14309417462982,Sharpe-portfolio,Sharpe-portfolio
2017-06-30,168.75755429047132,Sharpe-portfolio,Sharpe-portfolio
2017-07-31,169.7805470752609,Sharpe-portfolio,Sharpe-portfolio
2017-08-31,169.8722025232473,Sharpe-portfolio,Sharpe-portfolio
2017-09-30,171.1240274350752,Sharpe-portfolio,Sharpe-portfolio
2017-10-31,172.07064196794656,Sharpe-portfolio,Sharpe-portfolio
2017-11-30,172.20528177234797,Sharpe-portfolio,Sharpe-portfolio
2017-12-31,172.94068817046696,Sharpe-portfolio,Sharpe-portfolio
2018-01-31,175.05571217289128,Sharpe-portfolio,Sharpe-portfolio
2018-02-28,175.47766141528396,Sharpe-portfolio,Sharpe-portfolio
2018-03-31,173.62573317398167,Sharpe-portfolio,Sharpe-portfolio
2018-04-30,174.30843598294075,Sharpe-portfolio,Sharpe-portfolio
2018-05-31,177.30100162125112,Sharpe-portfolio,Sharpe-portfolio
2018-06-30,176.49403125158213,Sharpe-portfolio,Sharpe-portfolio
2018-07-31,175.49566753018578,Sharpe-portfolio,Sharpe-portfolio
2018-08-31,178.7667222178478,Sharpe-portfolio,Sharpe-portfolio
2018-09-30,179.27322558459565,Sharpe-portfolio,Sharpe-portfolio
2018-10-31,174.30095344339827,Sharpe-portfolio,Sharpe-portfolio
2018-11-30,172.58161277879088,Sharpe-portfolio,Sharpe-portfolio
2018-12-31,169.92979963066963,Sharpe-portfolio,Sharpe-portfolio
2019-01-31,171.09124448155615,Sharpe-portfolio,Sharpe-portfolio
2019-02-28,171.43831522984166,Sharpe-portfolio,Sharpe-portfolio
2019-03-31,175.6354406085126,Sharpe-portfolio,Sharpe-portfolio
2019-04-30,175.25645020262874,Sharpe-portfolio,Sharpe-portfolio
2019-05-31,178.12598386519502,Sharpe-portfolio,Sharpe-portfolio
2019-06-30,180.23883816129165,Sharpe-portfolio,Sharpe-portfolio
2019-07-31,182.65861150285158,Sharpe-portfolio,Sharpe-portfolio
2019-08-31,184.8025493666133,Sharpe-portfolio,Sharpe-portfolio
2019-09-30,184.87638040503617,Sharpe-portfolio,Sharpe-portfolio
2019-10-31,183.80911836875146,Sharpe-portfolio,Sharpe-portfolio
2019-11-30,188.5568690286168,Sharpe-portfolio,Sharpe-portfolio
2019-12-31,191.30546822746783,Sharpe-portfolio,Sharpe-portfolio
2020-01-31,195.48804412276357,Sharpe-portfolio,Sharpe-portfolio
2020-02-29,189.6046553935377,Sharpe-portfolio,Sharpe-portfolio
2020-03-31,190.42620385784022,Sharpe-portfolio,Sharpe-portfolio
2020-04-30,199.3783937644873,Sharpe-portfolio,Sharpe-portfolio
2020-05-31,205.058928910917,Sharpe-portfolio,Sharpe-portfolio
2020-06-30,207.15410235841347,Sharpe-portfolio,Sharpe-portfolio
2020-07-31,216.51222849653175,Sharpe-portfolio,Sharpe-portfolio
2020-08-31,220.79845516828937,Sharpe-portfolio,Sharpe-portfolio
2020-09-30,227.14979222559393,Sharpe-portfolio,Sharpe-portfolio
2020-10-31,226.80525629188597,Sharpe-portfolio,Sharpe-portfolio
2020-11-30,203.84933752832046,Sharpe-portfolio,Sharpe-portfolio
2020-12-31,208.0966053842944,Sharpe-portfolio,Sharpe-portfolio
2021-01-31,211.6787341168426,Sharpe-portfolio,Sharpe-portfolio
2021-02-28,209.48756573240593,Sharpe-portfolio,Sharpe-portfolio
2021-03-31,213.92758903601492,Sharpe-portfolio,Sharpe-portfolio
2021-04-30,217.72087201474605,Sharpe-portfolio,Sharpe-portfolio
2021-05-31,217.8238306678029,Sharpe-portfolio,Sharpe-portfolio
2021-06-30,222.6501309113845,Sharpe-portfolio,Sharpe-portfolio
2021-07-31,227.1437828591,Sharpe-portfolio,Sharpe-portfolio
2021-08-31,230.913607929716,Sharpe-portfolio,Sharpe-portfolio
